paper_id,preceding,target,trailing,url,Label,location,split
1205.6921,We expect our tools to be useful to other researchers investigating ligand-mediated interactions.,A complete and well-documented Python implementation is freely available at http://github.com/patvarilly/DNACC.,,http://github.com/patvarilly/DNACC,4.0,body,test
1205.6921,"Although this paper explains our approach in full detail, we emphasize that the final results are simple and can be used widely by other researchers to calculate pair potentials and binding configurations of general DNACCs.","To this end, we have made freely available a complete and well-documented Python implementation of the theory, which can be found at http://github.com/patvarilly/DNACC.",,http://github.com/patvarilly/DNACC,4.0,body,test
1205.6921,"For ease of reference, in this section we summarize the main results of the paper","These results are implemented in the Python package DNACC, available at http://github.com/patvarilly/DNACC.",,http://github.com/patvarilly/DNACC,4.0,body,test
1206.1846,,Code to reproduce all the above experiments is available at http://github.com/duvenaud/warped-mixtures.,,http://github.com/duvenaud/warped-mixtures,4.0,body,test
1206.2245,Python expressions directly from the input pip ﬁle.,Pippi can be downloaded and followed at http://github.com/patscott/pippi.,,http://github.com/patscott/pippi,4.0,body,train
1206.2895,"In addition to the five pulsars confirmed so far, the search analysis described in Section 2 resulted in a large number of statistically significant candidate pulsar signals.","A list of these candidates, which will be subject to follow-up observations with the GBT and Parkes, can be found at http://astro.phys.wvu.edu/pmps.",,http://astro.phys.wvu.edu/pmps,0.0,body,test
1206.4306,,Open-source C code is available at http://github.com/ rossfadely/star-galaxy-classification.,"In this section, we qualitatively describe features specific to our HB algorithm.",http://github.com/ rossfadely/star-galaxy-classification,4.0,body,train
1207.3914,The library is released as free software.,It is available at http://rincedd.github.com/largenet2.,Largenet2 is licensed under the Creative Commons Attribution- NonCommercial 3.0 Unported License.,http://rincedd.github.com/largenet2,4.0,body,test
1207.583,Six hundred random initial guesses were used to ﬁnd each optimized RK method.,The RK-opt package and its extensions [26] are freely available at https://github.com/ketch/RK-opt.,,https://github.com/ketch/RK-opt,4.0,body,test
1207.6744,"The benefits of RapidRAID codes are visible even when part of the network is congested, where RapidRAID codes enable shorter coding times and have a better scalability as compared to existing erasure codes when the network congestion increases",The current implementation source code is available at https://github.com/llpamies/ClusterDFS.,,https://github.com/llpamies/ClusterDFS,4.0,body,test
1208.1027,"Those libraries are available for Windows, OS X, and Linux.","Executables, source code, and program information are available at http://lnmaurer.github.com/Interference-Inference-Interface/; the program’s source code available under the GNU Public License version",,http://lnmaurer.github.com/Interference-Inference-Interface/,4.0,body,test
1208.233,"Our results show that average sparsity outperforms state-of-the-art priors that promote sparsity in a single orthonormal basis or redundant frame, or that promote gradient sparsity.",Code and test data are available at https://github.com/basp-group/sopt.,,https://github.com/basp-group/sopt,5.0,body,train
1208.3407,,Availability: https://github.com/arq5x/bits,Contact: arq5x@virginia.edu,https://github.com/arq5x/bits,4.0,body,train
1208.3583,"We therefore decided to make the initial conditions, the integrator and all plotting routines freely available.",They can be downloaded as a tar-ﬁle from https://github.com/hannorein/rebound/tree/resonancelocation.,The relevant ﬁles for this project are located in the directory problems/resonancelocation.,https://github.com/hannorein/rebound/tree/resonancelocation,4.0,body,test
1208.3658,"Our code is publicly available on Github, a software hosting service that uses git for version control.",The repository can be found at https://github.com/djbard/ccogs and can be cloned by anyone who has git installed on their system.,,https://github.com/djbard/ccogs,4.0,body,train
1208.373,"For this purpose, this node runs also our own speciﬁc software application, hereinafter denoted as torspd.py.","A beta release of torspd.py, written in Python 2.6.6, can be downloaded at http://github.com/sercas/torspd.","The torspd.py application relies on the TorCtl Python bindings [26] —a Tor controller software to support path building and various constraints on node and path selection, as well as statistic gathering.",http://github.com/sercas/torspd,4.0,body,test
1208.4122,This optimizes the eigenvectors to describe the true underlying signal variations without being unduly aﬀected by known measurement noise.,Code which implements this algorithm is available at https://github.com/sbailey/empca.,,https://github.com/sbailey/empca,4.0,body,train
1209.2166,"There is html/js/css to handle browser interaction, PHP to interface with WordPress and generate dynamic html, Python to do introspective grading, and C++ to call the core “safeexec” sandbox routines.",The latter was developed starting from the safeexec module of the Mooshak contest system [9] — our fork is available at http://github.com/cemc/safeexec.,"For a survey of the techniques involved in executing arbitrary user code securely, see the excellent survey of Forǐsek [4] or the recent implementation of Mareš and Blackham [11].",http://github.com/cemc/safeexec,4.0,body,train
1209.3014,"We discuss each non-trivial step of the reduction process, from the bias and flat-field corrections to PSF modeling to the final sensitivity analysis.","ACORNS-ADI is parallelized, open-source, and freely available for download at www.github.com/t-brandt/acorns-adi under a BSD license.",,www.github.com/t-brandt/acorns-adi,4.0,body,train
1209.3014,ACORNS-ADI requires minimal modiﬁcation to reduce data from instruments other than HiCIAO.,It is freely available for download at www.github.com/t-brandt/acorns-adi under a BSD license.,,www.github.com/t-brandt/acorns-adi,4.0,body,train
1209.6398,,"The majority of the experiments outlined are motivated toward collecting initial, open-ended data on an unexpected phenomenon; where possible our results are publicly available for outside investigation at: http://github.com/collina/Filternet.",,http://github.com/collina/Filternet,2.0,body,train
1210.012,We sequenced each pool of enriched DNA using two lanes of a single-end 100 bp Illu mina Genome Analyser (GAIIx) run.,"After sequencing, we trimmed adapter contamination, low quality bases, and sequences containing ambiguous base calls using a pipeline we constructed (https://github.com/faircloth-lab/illumiprocessor).","We assembled reads, 140 on a species-by-species basis, into contigs using Velvet and VelvetOptimiser.",https://github.com/faircloth-lab/illumiprocessor,4.0,body,train
1210.1039,,JooFlux is available as an open source project at https://github.com/dynamid/jooflux.,It is published under the terms of the Mozilla Public License Version 2.0 18.,https://github.com/dynamid/jooflux,5.0,body,train
1210.1095,The sequencing data used in this study is publicly available on the GAGE website and on the Assem- blathon website (details are available in Supplementary material).,FRCbam source code can be downloaded from https://github.com/vezzi/FRC_align.git.,,https://github.com/vezzi/FRC_align.git,4.0,body,test
1210.2094,,The Coq implementation of the algorithms can be found at the address dankoi.github.com/metamath.,"Originally, this work was conceived as an alternative normalization proof for the core logical system from [12], a proper constructive extension of intuitionistic logic with delimited control operators.",dankoi.github.com/metamath,4.0,body,test
1210.2864,The system is integrated in the Ciao repository and will be included in upcoming Ciao distributions.,Examples and benchmark programs (including the Queens program of 8) are publicly available from http://cliplab.org/~jfran/ptojs.,,http://cliplab.org/~jfran/ptojs,4.0,body,test
1210.4095,It is licensed under the GNU Lesser General Public License.,The latest version can be obtained from the program webpage at https://github.com/Vayu/PJFry/.,,https://github.com/Vayu/PJFry/,3.0,body,train
1210.4469,"The use of prekappa has dramatically reduced the size of our working ﬁles, from almost 1000 lines of code to less than 300.",Our expander tool is available at https://github.com/DLab/expander.,"Both, the prekappa ﬁle and the resulting expanded Kappa ﬁle, can be reviewed in the Supplementary Material.",https://github.com/DLab/expander,4.0,body,test
1210.5483,It is publicly available and can be downloaded from github (github.com/timj/starlink-pyasy/downloads).,Documentation is available at dsberry.github.com/starlink/pyast.html.,,dsberry.github.com/starlink/pyast.html,0.0,body,test
1210.5483,"It is maintained by the Joint Astronomy Centre, Hawaii (www.jach.hawaii.edu) as part of the Starlink Software Collection (Jenness et al. 2009).","For further information about AST, see the AST homepage at www.starlink.ac.uk/ast.",,www.starlink.ac.uk/ast,3.0,body,test
1210.5483,"It is a mature system that has been presented at several ADASS conferences over the past 14 years, ranging from Warren-Smith & Berry (1998) to Berry & Draper (2009).","It is maintained by the Joint Astronomy Centre, Hawaii (www.jach.hawaii.edu) as part of the Starlink Software Collection (Jenness et al. 2009).","For further information about AST, see the AST homepage at www.starlink.ac.uk/ast.",www.jach.hawaii.edu,0.0,body,test
1210.5483,,PyAST depends only on the numpy library (numpy.scipy.org).,"A copy of AST is bundled with PyAST, so no other parts of the Starlink Software Collection are required.",numpy.scipy.org,3.0,body,test
1210.5483,PyAST is a Python library that provides wrappers for the majority of functions pro- vided by AST.,It is publicly available and can be downloaded from github (github.com/timj/starlink-pyasy/d).,Documentation is available at dsberry.github.com/starlink/pyast.html.,github.com/timj/starlink-pyasy/d,4.0,body,test
1210.5658,In February 2010 Voevodsky [70] began writing a Coq library of formalized mathematics based on the univalent model.,The resulting library can currently be found online at the following location: http://github.com/vladimirias/Foundations/.,"There is also an HTML version of the library which can be found at Voevodsky’s web page http://www.math.ias.edu/~vladimir In addition to Voevodsky’s library, there is also a repository which is being devel- oped by other researchers in homotopy type theory which can be found at http://github.com/HoTT/HoTT Documentation on how to conﬁgure Coq for each of these libraries can be found on the respective websites.",http://github.com/vladimirias/Foundations/,3.0,body,test
1210.7292,We used the compiler gcc 4.6.3 with the ﬂags “-O2 -ﬀast-math”.,The source ﬁles (C++) of the program we used can be downloaded via http://github.com/burgerbua/dfmm; they are distributed under the “BSD 2-Clause” license.,,http://github.com/burgerbua/dfmm,3.0,body,train
1211.2379,This could be used to speed up the algorithm by solving each line separately on diﬀerent cores.,"A Python code (with some C extensions) of the current version is available on https://github.com/eddam/bp-for-tomo, under a free-software BSD license.",,https://github.com/eddam/bp-for-tomo,4.0,body,test
1211.3115,,"The VOEvent identiﬁcation and response routines were im- plemented using a Python package written to facilitate such tasks: ‘pysovo,’ which is available under an open-source licence from https://github.com/timstaley/pysovo.","The package makes it easy for the user to extract information from the VOEvent XML packets; implement decision logic to determine whether an observation request will be triggered; determine whether the source is currently observable from a given observatory; generate requests formatted to custom observatory speciﬁcations, and send notiﬁcation emails and SMS (i.e. text to mobile phone) alerts to designated recip- ients.",https://github.com/timstaley/pysovo,3.0,body,train
1211.4251,,All results and all computer code used to generate these results have been deposited to GitHub.com (https://github.com/mtien/RSA-normalization-values).,This inlcudes maximum observed ASA values (both empirical and theoretical) as a function of backbone dihedral angles.,https://github.com/mtien/RSA-normalization-values,5.0,body,test
1211.4907,,Mahotas is released under a liberal open source license (MIT License) and is available from http://github.com/luispedro/mahotas and from the Python Package Index (http://pypi.python.org/pypi/mahotas).,,"http://github.com/luispedro/mahotas, http://pypi.python.org/pypi/mahotas",4.0,body,test
1212.0159,,Rumen-associated sequences (Illumina) were randomly selected from the rumen metagenome (read length 36 - 125 bp) available at ftp://ftp.jgi-psf.org/pub/rnd2/Cow_Rumen [1].,Human-gut associated sequences (Illumina) of samples MH0001 through MH0010 were obtained from ftp://public.genomics.org.cn/BGI/gutmeta/Raw_Reads [2] (read length 44 bp).,ftp://ftp.jgi-psf.org/pub/rnd2/Cow_Rumen,1.0,body,test
1212.0159,We identified the sources of highly connected k-mers from the simulated metagenome by aligning them against reference genes originating from the 112 source genomes using Bowtie (v0.12.7) requiring exact matches.,"Highly connected k-mers shared between all the metagenomes were also aligned against the NCBI non-redundant genome database (ftp://ftp.ncbi.nih.gov/blast/db, March, 1, 2011) using blastn [27], requiring an exact match over the entire k-mer.",,ftp://ftp.ncbi.nih.gov/blast/db,1.0,body,test
1212.0159,de Bruijn graph analysis and partitioning software We used the probabilistic de Bruijn graph representation previously described by [18] to store and partition the metagenome assembly graphs.,"The khmer and screed software packages are required for the analysis, and the versions used for this publication are available at https://github.com/ged-lab/khmer/tree/2012-assembly-artifacts and https://github.com/ged-lab/screed/tree/2012-assembly-artifacts.","For metagenomes in this study, we used 4 x 48e9 bit bloom ﬁlters (requiring 24 GB RAM) to store the assembly graphs.",https://github.com/ged-lab/screed/tree/2012-assembly-artifacts,4.0,body,test
1212.0447,"The features table of Chado is used to store data about genes, gene components, mRNA and other available data in the GFF format.","BioDIG is implemented using PostgreSQL, however it uses a Django framework (djangoproject.com) for web service and web client access to support community annotation.","For visualization of the genomic data, GMOD also offers a genome visualization tool, GBrowse [10], which is a Perl-based system that can link to a multitude of genomic databases including Chado.",djangoproject.com,3.0,body,test
1212.0447,"We also introduce a BioDIG-based website, MyDIG, which is being used to annotate images of Mycoplasma.",BioDIG website: http://biodig.org,BioDIG source code repository: http://github.com/idoerg/BioDIG,http://biodig.org,0.0,body,test
1212.0447,"We also introduce a BioDIG-based website, MyDIG, which is being used to annotate images of Mycoplasma.",BioDIG source code repository: http://github.com/idoerg/BioDIG.,,http://github.com/idoerg/BioDIG,4.0,body,train
1212.052,"We now turn our attention to describing the implementation of the Trevisan extraction framework by ﬁrst outlining the software architecture, that is, the high-level conceptual point of view, followed by a discussion of some important implementation details and notes on how to add new primitives to the infrastructure.","While many important details are still omitted for the sake of brevity, the full source code is available at https://github.com/wolfgangmauerer/libtrevisan for inspection and modiﬁcation.","Besides instructions on how to build the code, the website also contains detailled information on how to use the program, which we will not discuss here any further.",https://github.com/wolfgangmauerer/libtrevisan,4.0,body,test
1212.4693,,These results admit an eﬃcient symplectic integrator (Appendix B) for RMHMC; a C++ implementation is available online at http://betanalpha.github.com/jamon/.,,http://betanalpha.github.com/jamon/,3.0,body,train
1212.4855,,"Calculations for this paper were performed on SOM1 and SOM2 at IFIC and on the COSMOS Consortium supercomputer within the DiRAC Facility jointly funded by STFC, the Large Facilities Capital Fund of BIS and the University of Cambridge, as well as the Darwin Supercomputer of the University of Cambridge High Performance Computing Service (http://www.hpc.cam.ac.uk/), provided by Dell Inc. using Strategic Research Infrastructure Funding from the Higher Education Funding Council for England.",We thank Volker Springel for giving us permission to use GADGET-3. FVN is supported by the ERC Starting Grant “cosmoIGM”. SB is supported by NSF grant AST-0907969 and the IAS.,http://www.hpc.cam.ac.uk/,0.0,body,test
1301.2086,We have chosen to implementation API Blender in this language.,API Blender is available online at https://github.com/netiru/apiblender.,,https://github.com/netiru/apiblender,4.0,body,train
1301.282,,All the code for this paper is available here: https://github.com/culurciello/CL_ paper1_code.,,https://github.com/culurciello/CL_,4.0,body,train
1301.3794,"For embedded boundary electromagnetics using the Dey–Mittra [1] algorithm, a special grad-div matrix constructed in this work allows use of multigrid methods for efficient inversion of Maxwell’s curl-curl matrix.",Eﬃcient curl-curl inversions are demonstrated within a shift-and- invert Krylov-subspace eigensolver (open-sourced at https://github.com/ bauerca/maxwell) on the spherical cavity and the 9-cell TESLA superconducting accelerator cavity.,"The accuracy of the Dey–Mittra algorithm is also examined: frequencies converge with second-order error, and surface ﬁelds are found to converge with nearly second-order error.",https://github.com/bauerca/maxwell,4.0,body,test
1301.4566,The SVM example turned out to be very interesting.,We downloaded the 9th Adult example from the SVM library at http://www.csie.ntu.edu.tw/~cjlin/libsvm/.,"The training set has 32561 examples, each with 123 features.",http://www.csie.ntu.edu.tw/~cjlin/libsvm/,3.0,body,test
1301.4566,"A simple IP solver that handles all of the examples, together with ADMM code used for the comparisons, is available through github.com/saravkin/.","The Lasso example was taken directly from http://www.stanford.edu/~boyd/papers/admm/, and we implemented the other ADMM examples using this code as a template.",,http://www.stanford.edu/~boyd/papers/admm/,3.0,body,test
1301.4566,"We explain advantages and disadvantages of using IP, and present numerical results.","A simple IP solver that handles all of the examples, together with ADMM code used for the comparisons, is available through github.com/saravkin/.","The Lasso example was taken directly from http://www.stanford.edu/˜boyd/papers/admm/, and we implemented the other ADMM examples using this code as a template.",github.com/saravkin,4.0,body,test
1301.4566,"Before we proceed to the main application of interest (Kalman smoothing), we present a few simple and interesting problems in the PLQ class.","An IP solver that handles the problems discussed in this section is available through github.com/saravkin/, along with example ﬁles and ADMM implementations.","A comprehensive comparison with other methods is not in our scope, but we do compare the IP framework with the Alternating Direction Method of Multipliers (ADMM)(see Boyd et al. (2011) for a tutorial reference).",github.com/saravkin/,4.0,body,test
1302.1492,We now consider 6 previously published models.,Mathematical details are given in the Appendix and the codes are available online at https://github.com/mcrucifix.,,https://github.com/mcrucifix,4.0,body,train
1302.2955,,This research has made use of CosmoPY package for PYTHON http://roban.github.com/CosmoloPy/.,,http://roban.github.com/CosmoloPy/,3.0,body,train
1302.4332,,The code implementing the strategy explained in this paper is freely available at http://github.com/lucasb-eyer/cuGWAS and http://lucas-b.eyer.be.,,"http: //github.com/lucasb-eyer/cuGWAS, http://lucas-b.eyer.be.",4.0,body,test
1303.0213,"Like all lisps, Clojure has three other advantages: ﬁrst, it is untyped which, in common with Brain, in this context, we consider to be an advantage2; second, it is highly dynamic – almost any aspect of the language can be redeﬁned at any time – and it has a full featured read-eval-print-loop (REPL); ﬁnally, it has very little syntax, so libraries can manipulate the look of the language very easily.","Consider, for example, a simple class deﬁnition as shown in Listing1, taken from a pizza ontology available at https://github.com/phillord/tawny-pizza.",,https://github.com/phillord/tawny-pizza,0.0,body,train
1303.2223,,"For the curious, the khmer sources and documentation can be cloned from GitHub at http://github.com/ged-lab/khmer.git.","Khmer has been available for about four years, but only with the posting of several preprint papers have others started to use it; we estimate the user population at around 100 groups based on e-mail interactions in 2012, although it seems to be growing rapidly as it becomes clear that a large class of assembly problems is more readily tractable with khmer [2].",http://github.com/ged-lab/khmer.git,4.0,body,test
1303.2246,"The previous four theorems establish the mechanics of everything we need to sample the ﬁnite set of G-optimal AVGs, and thus, amongst other things, de- termine the cost of a history graph.","Although it will require further work to establish practical and eﬃcient sampling algorithms, we have implemented a simple graph library in Python that for an input history graph G iteratively generates G-bounded AVGs (https://github.com/dzerbino/pyAVG) through sequences of G-bounded extension operations.",,https://github.com/dzerbino/pyAVG,4.0,body,train
1303.269,,The data and source code and instructions to replicate the results of this paper can be found here https://github.com/forero/LG_Kinematics/.,Thanks to the IPython community (Pérez & Granger 2007).,https://github.com/forero/LG_Kinematics/,5.0,body,test
1303.3332,,Availability: CruzDB is available at https://github.com/brentp/cruzdb,,https://github.com/brentp/cruzdb,4.0,body,test
1303.3997,,"Availability and implementation: BWA-MEM is implemented as a component of BWA, which is available at http://github.com/lh3/bwa.",,http://github.com/lh3/bwa,4.0,body,train
1303.4053,The quality of the raw data was assessed with FastQC (v.0.9) (http://www.bioinformatics.babraham.ac. uk/projects/fastqc/).,Adapter sequences and low quality data were trimmed from the Illumina paired end data with custom scripts (see http://github.com/sujaikumar/assemblage) and from the mate pair libraries with Cutadapt (v.1.0) [103].,"We constructed a preliminary genome assembly, with relaxed insert size pa- rameters, from the paired end Illumina libraries with the de-novo-assemble option of the clcAssemblyCell (v.4.03b) [104].",http://github.com/sujaikumar/assemblage,4.0,body,train
1303.4566,"Trajectories for the Markov process were computed with mpsim (Markov process simulator), a flexible and parallelized simulator for any Markov process for which the transition graph can be speciﬁed and stored in computer memory, created speciﬁcally for the purpose of generating large numbers of trajectories.",Source code for mpsim is available on Github at https://github.com/marcharper/mpsim.,"Additional code containing more simulations and code to process trajectories, compute posterior probability distributions and relative ﬁt- ness estimates, is also available on Github at https://github.com/marcharper/fitness_ inference.",https://github.com/marcharper/mpsim,4.0,body,train
1303.5057,It is written in CUDA C/C++ and runs efﬁciently on most nVidia GPUs.,The source code is published under the GNU General Public License Version 3 and is available at https://github.com/chanchikwan/gray .,,https://github.com/chanchikwan/gray,4.0,body,train
1303.709,The examples and the results presented in this article have been generated with the version 0.2 of the python Gaussian process toolbox GPy.,"This toolbox, in which we have implemented the periodic kernels discussed here, can be downloaded at http://github. com/SheffieldML/GPy.",,http://github. com/SheffieldML/GPy,4.0,body,test
1304.0357,The Smartphone Brain Scanner The Smartphone Brain Scanner (SBS2) is a software platform for building research and end-user oriented multi-platform EEG applications.,"The focus of the framework is on mobile devices (smartphones, tablets) and on consumer-grade (low-density and low-cost) mobile neurosystems (see Fig. 2. The SBS2 is freely available under the MIT License on GitHub at https://github.com/SmartphoneBrainScanner.",,https://github.com/SmartphoneBrainScanner,4.0,body,train
1304.2681,"We outline a modular and extensible system for term extraction using natural language processing techniques, and show the applicability of methods of information retrieval to calculation of term similarity and creation of a topic map.",The system is available at mocs.cs.arizona.edu.,,mocs.cs.arizona.edu,4.0,body,test
1304.2681,"The novel aspects of the system include modifications to natural language processing techniques (allowing us to work with only titles of research papers), the ability to combine arbitrary basemaps with heatmap overlays (showing temporal evolution, or profiles of conferences and journals), and the modularity and availability of the interactive visualization system (making it possible to experiment with different approaches to various subproblems).","An interactive interface to the system, and a video of the system in action, are available at mocs.cs.arizona.edu.",,mocs.cs.arizona.edu,4.0,body,test
1304.2681,The system is implemented using Python 2.7.,"Full source code (for map making, the DBLP database interface, and the web server) is available at github.com/dpfried/mocs.",Natural language processing code for term extraction is implemented using utilities from the NLTK [3] library.,github.com/dpfried/mocs,4.0,body,test
1304.3362,Videos of the behaviours are available as online supplemental material and at the following URL: http://home.iscte-iul.pt/~alcen/si2013.,The source code of the software used in the experiments can be found at: https://github.com/ jorgemcgomes/evosimbad.,,https://github.com/ jorgemcgomes/evosimbad,4.0,body,train
1304.3635,,"The algorithm described in Section 7 is implemented in the Python code lssmap, available at https://github.com/qiqi/lssmap.",,https://github.com/qiqi/lssmap,4.0,body,train
1304.3637,"Source code implementing the cartographic models has been made fully available as part of the software package BEAST [28], and can be downloaded from its Google code reposi- tory (http://code.google.com/p/beast-mcmc/).",More details on implementing these models can be found at https://github.com/trvrb/ﬂux/tree/master/example-xmls.,Incidence data and HI data used in this analysis is archived with Dryad (doi:10.5061/dryad.rc515).,https://github.com/trvrb/ﬂux/tree/master/example-xmls,0.0,body,test
